Code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit,Value,Source
ARM,Armenia,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
ARM,Armenia,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
ARM,Armenia,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2019,Counts,3,GLOTIP
ARM,Armenia,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2019,Counts,3,GLOTIP
ARM,Armenia,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,24,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2017,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2017,Counts,13,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2017,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,10,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2018,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2018,Counts,29,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2018,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2018,Counts,27,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2018,Counts,13,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2019,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2019,Counts,41,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2019,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2019,Counts,39,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2019,Counts,20,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2020,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2020,Counts,49,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2020,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2020,Counts,41,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2020,Counts,17,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,3,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,46,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,3,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2018,Counts,3,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2018,Counts,33,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2018,Counts,6,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2019,Counts,40,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2019,Counts,6,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2020,Counts,42,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2020,Counts,41,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2020,Counts,209,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
AUT,Austria,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2014,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2014,Counts,11,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2014,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2014,Counts,74,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2014,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2014,Counts,37,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2014,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2014,Counts,5,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2015,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2015,Counts,7,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2015,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2015,Counts,51,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2015,Counts,5,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2015,Counts,37,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2015,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2015,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2016,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2016,Counts,10,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2016,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2016,Counts,50,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2016,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2016,Counts,44,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2016,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2016,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,15,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2017,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2017,Counts,46,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2017,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,53,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2018,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2018,Counts,66,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2018,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2018,Counts,8,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2018,Counts,30,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2019,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2019,Counts,19,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2019,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2019,Counts,62,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2019,Counts,47,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2020,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2020,Counts,8,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2020,Counts,3,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2020,Counts,40,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
